0.665,-2175796.53123114,4461043.98647811,3992348.48877129
0.67,-2175796.53123114,4461043.98647811,3992348.48877129
0.675,-2175796.53123114,4461043.98647811,3992348.48877129
0.68,-2175796.53123114,4461043.98647811,3992348.48877129
0.685,-2175796.53123114,4461043.98647811,3992348.48877129
0.69,-2175796.53123114,4461043.98647811,3992348.48877129
0.695,-2175796.53123114,4461043.98647811,3992348.48877129
0.7,-2175796.53123114,4461043.98647811,3992348.48877129
0.705,-2175796.53123114,4461043.98647811,3992348.48877129
0.71,-2175796.53123114,4461043.98647811,3992348.48877129
0.715,-2175796.53123114,4461043.98647811,3992348.48877129
0.72,-2175796.53123114,4461043.98647811,3992348.48877129
0.725,-2175796.53123114,4461043.98647811,3992348.48877129
0.73,-2175796.53123114,4461043.98647811,3992348.48877129
0.735,-2175796.53123114,4461043.98647811,3992348.48877129
0.74,-2175796.53123114,4461043.98647811,3992348.48877129
0.745,-2175796.53123114,4461043.98647811,3992348.48877129
0.75,-2175796.53123114,4461043.98647811,3992348.48877129
0.755,-2175796.53123114,4461043.98647811,3992348.48877129
0.76,-2175796.53123114,4461043.98647811,3992348.48877129
0.765,-2175796.53123114,4461043.98647811,3992348.48877129
0.77,-2175796.53123114,4461043.98647811,3992348.48877129
0.775,-2175796.53123114,4461043.98647811,3992348.48877129
0.78,-2175796.53123114,4461043.98647811,3992348.48877129
0.785,-2175796.53123114,4461043.98647811,3992348.48877129
0.79,-2175796.53123114,4461043.98647811,3992348.48877129
0.795,-2175796.53123114,4461043.98647811,3992348.48877129
0.8,-2175796.53123114,4461043.98647811,3992348.48877129
0.805,-2175796.53123114,4461043.98647811,3992348.48877129
0.81,-2175796.53123114,4461043.98647811,3992348.48877129
0.815,-2175796.53123114,4461043.98647811,3992348.48877129
0.82,-2175796.53123114,4461043.98647811,3992348.48877129
0.825,-2175796.53123114,4461043.98647811,3992348.48877129
0.83,-2175796.53123114,4461043.98647811,3992348.48877129
0.835,-2175796.53123114,4461043.98647811,3992348.48877129
0.84,-2175796.53123114,4461043.98647811,3992348.48877129
0.845,-2175796.53123114,4461043.98647811,3992348.48877129
0.85,-2175796.53123114,4461043.98647811,3992348.48877129
0.855,-2175796.53123114,4461043.98647811,3992348.48877129
0.86,-2175796.53123114,4461043.98647811,3992348.48877129
0.865,-2175796.53123114,4461043.98647811,3992348.48877129
